path,puzzle,puzzle_statistics,puzzle_statistics.black_cells,run,seed,size,solver,statistics.conflicts,statistics.decisions,statistics.encoding_size.assertions,statistics.encoding_size.bool_vars,statistics.encoding_size.bv_vars,statistics.encoding_size.int_vars,statistics.max_memory,statistics.memory,statistics.propagations,statistics.rlimit_count,statistics.runtime
puzzles/18x18\d668a989-e2fb-41bc-8a21-6600603e8465.singles,d668a989-e2fb-41bc-8a21-6600603e8465,,96,0,3749350589,18,boolean,0,0,212039,105950,0,0,676.28,407.22,0,7623653541.0,31.87780640006531
puzzles/18x18\d680ffb9-9aee-4834-a305-83b6040571c5.singles,d680ffb9-9aee-4834-a305-83b6040571c5,,95,0,2902457100,18,boolean,0,0,212033,105950,0,0,676.28,407.22,0,7646832987.0,31.045277600060217
puzzles/18x18\d899702e-a7f1-4757-8cbb-d923f6bafad8.singles,d899702e-a7f1-4757-8cbb-d923f6bafad8,,99,0,1552569972,18,boolean,0,0,212039,105950,0,0,676.28,407.22,0,7668346216.0,31.339110199944116
puzzles/18x18\db3b25c1-3e55-4bd2-9a89-40a7e26a430a.singles,db3b25c1-3e55-4bd2-9a89-40a7e26a430a,,97,0,809829019,18,boolean,0,0,212038,105950,0,0,676.28,407.22,0,7690451453.0,31.143761800020002
puzzles/18x18\df1aed57-32f8-488f-b849-a0dc90ae0c25.singles,df1aed57-32f8-488f-b849-a0dc90ae0c25,,94,0,965137895,18,boolean,0,0,212037,105950,0,0,676.28,407.22,0,7713246305.0,31.77751249994617
puzzles/18x18\e21ad403-93f7-4af4-9381-a349d8f8b16b.singles,e21ad403-93f7-4af4-9381-a349d8f8b16b,,93,0,3891684592,18,boolean,0,0,212049,105950,0,0,676.89,407.22,0,7740013696.0,35.87704789999407
puzzles/18x18\e49ae809-19c6-4c82-b58d-638060c67ae3.singles,e49ae809-19c6-4c82-b58d-638060c67ae3,,97,0,2709567833,18,boolean,0,0,212046,105950,0,0,676.89,407.22,0,7761291317.0,30.712578400038183
puzzles/18x18\e912850f-f91d-4bda-b40e-2533ff83730a.singles,e912850f-f91d-4bda-b40e-2533ff83730a,,96,0,3301894319,18,boolean,0,0,212034,105950,0,0,676.89,407.22,0,7781714113.0,30.89853879995644
puzzles/18x18\ea84ab37-1006-4ed8-aebc-ff606abd7295.singles,ea84ab37-1006-4ed8-aebc-ff606abd7295,,98,0,3277901195,18,boolean,0,0,212047,105950,0,0,676.89,407.22,0,7802395467.0,30.8180946999928
puzzles/18x18\eca12f99-5fda-4244-93ec-86788516155f.singles,eca12f99-5fda-4244-93ec-86788516155f,,97,0,2281075608,18,boolean,0,0,212049,105950,0,0,676.89,407.22,0,7824539786.0,32.086574999964796
puzzles/18x18\f061bb8b-6218-43de-a8f9-7caa92fad678.singles,f061bb8b-6218-43de-a8f9-7caa92fad678,,96,0,3316253643,18,boolean,0,0,212047,105950,0,0,676.89,407.22,0,7848243162.0,31.061732499976642
puzzles/18x18\f1e0680b-ed18-4bf7-b981-3ce681cca188.singles,f1e0680b-ed18-4bf7-b981-3ce681cca188,,94,0,1091657965,18,boolean,0,0,212025,105950,0,0,676.89,407.22,0,7869909238.0,30.913278799969703
puzzles/18x18\f23ad976-de8f-4370-9f0d-30ab54fb6600.singles,f23ad976-de8f-4370-9f0d-30ab54fb6600,,98,0,663873101,18,boolean,0,0,212043,105950,0,0,676.89,407.22,0,7891103885.0,31.453464099904522
puzzles/18x18\f287b293-a934-4a6c-ab0d-2de4d6278bed.singles,f287b293-a934-4a6c-ab0d-2de4d6278bed,,96,0,3705660683,18,boolean,0,0,212033,105950,0,0,676.89,407.22,0,7912496165.0,31.28493070008699
puzzles/18x18\f39b7cb4-bbd3-4a01-a8f4-9decb6812da4.singles,f39b7cb4-bbd3-4a01-a8f4-9decb6812da4,,95,0,3607440654,18,boolean,0,0,212026,105950,0,0,676.89,407.22,0,7935034901.0,31.894675599993207
puzzles/18x18\f447f365-1a6d-4992-b973-8b379ead78ed.singles,f447f365-1a6d-4992-b973-8b379ead78ed,,95,0,3277577546,18,boolean,0,0,212031,105950,0,0,676.89,407.22,0,7958703825.0,31.424164900090545
puzzles/18x18\f7c2a9ca-d72d-4c12-8a23-1b3e9ff48b84.singles,f7c2a9ca-d72d-4c12-8a23-1b3e9ff48b84,,97,0,3713822389,18,boolean,0,0,212026,105950,0,0,676.89,407.22,0,7980866366.0,31.128664699965157
puzzles/18x18\f9144b69-0440-41a4-a38b-9f254b238174.singles,f9144b69-0440-41a4-a38b-9f254b238174,,93,0,381573857,18,boolean,0,0,212028,105950,0,0,676.89,407.22,0,8001848740.0,31.08267219993286
puzzles/18x18\f931698b-44bc-4e9b-b9ca-e39dcfb5c9de.singles,f931698b-44bc-4e9b-b9ca-e39dcfb5c9de,,98,0,4215231608,18,boolean,0,0,212032,105950,0,0,676.89,407.22,0,8023095114.0,30.338049500016496
puzzles/18x18\fb136714-2980-44ae-a97d-cf6d992ff134.singles,fb136714-2980-44ae-a97d-cf6d992ff134,,95,0,494730491,18,boolean,0,0,212037,105950,0,0,676.89,407.22,0,8044653628.0,30.540931399911642
puzzles/18x18\fc776b9d-de7a-4437-9d61-67fcb8dfce6f.singles,fc776b9d-de7a-4437-9d61-67fcb8dfce6f,,98,0,1667003046,18,boolean,0,0,212040,105950,0,0,676.89,407.22,0,8067709900.0,31.41980789997615
puzzles/18x18\fd20fafd-7762-4dc2-8a09-8c7b67957dec.singles,fd20fafd-7762-4dc2-8a09-8c7b67957dec,,96,0,3048517619,18,boolean,0,0,212044,105950,0,0,676.89,407.22,0,8091362506.0,31.081662900047377
puzzles/18x18\fedf3678-a870-4be5-99a6-de0940c9de80.singles,fedf3678-a870-4be5-99a6-de0940c9de80,,97,0,3218422522,18,boolean,0,0,212047,105950,0,0,676.89,407.22,0,8111574406.0,31.319259400013834
puzzles/19x19\02d952c6-2649-458c-b165-600cb85a49ce.singles,02d952c6-2649-458c-b165-600cb85a49ce,,110,0,2412195345,19,boolean,0,0,262978,131406,0,0,1018.06,688.73,0,8140090803.0,39.00851820001844
puzzles/19x19\0364931b-fcab-4f02-bc3b-d23bfc675509.singles,0364931b-fcab-4f02-bc3b-d23bfc675509,,107,0,1018770407,19,boolean,0,0,262973,131406,0,0,1018.06,688.73,0,8168455569.0,38.67179369996302
puzzles/19x19\07f45868-ccfe-494b-96f7-a3ec5730fac2.singles,07f45868-ccfe-494b-96f7-a3ec5730fac2,,108,0,3545867524,19,boolean,0,0,262970,131406,0,0,1018.06,688.73,0,8196200839.0,38.86614129994996
puzzles/19x19\08e8ce3b-7c75-4d44-95e7-5bb6f295895d.singles,08e8ce3b-7c75-4d44-95e7-5bb6f295895d,,109,0,4176619587,19,boolean,0,0,262973,131406,0,0,1018.06,688.73,0,8224544636.0,38.8066537999548
puzzles/19x19\091ddaf3-614e-4886-bae6-c423accd43c3.singles,091ddaf3-614e-4886-bae6-c423accd43c3,,109,0,3911040506,19,boolean,0,0,262963,131406,0,0,1018.06,688.73,0,8254137386.0,39.25788269995246
puzzles/19x19\0930c300-2f37-4221-807e-cc9cd87371d8.singles,0930c300-2f37-4221-807e-cc9cd87371d8,,109,0,598938986,19,boolean,0,0,262960,131406,0,0,1018.06,688.73,0,8282463147.0,39.190458100056276
puzzles/19x19\0cd36029-32da-44ed-bb38-930d774f7834.singles,0cd36029-32da-44ed-bb38-930d774f7834,,105,0,3589490915,19,boolean,0,0,262962,131406,0,0,1018.06,688.73,0,8310084068.0,39.07106109999586
puzzles/19x19\0d5f0350-025b-4471-95fe-42ef411d277a.singles,0d5f0350-025b-4471-95fe-42ef411d277a,,105,0,2856989316,19,boolean,0,0,262964,131406,0,0,1018.06,688.73,0,8340427516.0,39.8111704000039
puzzles/19x19\0e348e26-d93d-4f83-b173-aea3652eef05.singles,0e348e26-d93d-4f83-b173-aea3652eef05,,107,0,2575026820,19,boolean,0,0,262983,131406,0,0,1018.06,688.73,0,8367698991.0,38.48161469993647
puzzles/19x19\12871ef1-31b7-4f88-b100-231d52ed8c18.singles,12871ef1-31b7-4f88-b100-231d52ed8c18,,106,0,3349821122,19,boolean,0,0,262955,131406,0,0,1018.06,688.73,0,8393476416.0,38.93258619995322
puzzles/19x19\138093d4-3cf7-47e3-a0af-aa73707da7bc.singles,138093d4-3cf7-47e3-a0af-aa73707da7bc,,105,0,2695123734,19,boolean,0,0,262965,131406,0,0,1018.06,688.73,0,8420477275.0,38.76566839998122
puzzles/19x19\13f99397-e1ae-4391-afea-85f42b63c75e.singles,13f99397-e1ae-4391-afea-85f42b63c75e,,105,0,2568179441,19,boolean,0,0,262963,131406,0,0,1018.06,688.73,0,8448871888.0,42.78215280000586
puzzles/19x19\16f1f4e9-5ac4-4a27-9403-17a0490cb4fe.singles,16f1f4e9-5ac4-4a27-9403-17a0490cb4fe,,107,0,820423089,19,boolean,0,0,262969,131406,0,0,1018.06,688.73,0,8476369624.0,53.88043749995995
puzzles/19x19\1788da2c-3ab3-4fd9-adac-4a1ddc927af6.singles,1788da2c-3ab3-4fd9-adac-4a1ddc927af6,,108,0,4249966982,19,boolean,0,0,262954,131406,0,0,1018.06,688.73,0,8502426092.0,38.64361679996364
puzzles/19x19\17a3b5d7-576e-4118-8720-bfbc2ba4a665.singles,17a3b5d7-576e-4118-8720-bfbc2ba4a665,,106,0,29591252,19,boolean,0,0,262952,131406,0,0,1018.06,688.73,0,8530245739.0,39.05096889997367
puzzles/19x19\19d01aec-85ad-404f-833a-344e545f7805.singles,19d01aec-85ad-404f-833a-344e545f7805,,108,0,1181437046,19,boolean,0,0,262974,131406,0,0,1018.06,688.73,0,8557986069.0,39.083411299972795
puzzles/19x19\19db3008-31d0-4c8b-b09f-689f0f4f2c26.singles,19db3008-31d0-4c8b-b09f-689f0f4f2c26,,107,0,4088485128,19,boolean,0,0,262959,131406,0,0,1018.06,688.73,0,8583190792.0,39.02167299995199
puzzles/19x19\1b17c786-938f-4519-97dd-c4df63160d13.singles,1b17c786-938f-4519-97dd-c4df63160d13,,108,0,2766652069,19,boolean,0,0,262960,131406,0,0,1018.06,688.73,0,8609200422.0,38.42823740001768
puzzles/19x19\1b4d3092-54fe-4a18-8c40-1e5ce7b1cc2a.singles,1b4d3092-54fe-4a18-8c40-1e5ce7b1cc2a,,105,0,2860586734,19,boolean,0,0,262962,131406,0,0,1018.06,688.73,0,8638890797.0,39.26075140002649
puzzles/19x19\1b4f504a-d20b-430c-bc50-d4c12debe954.singles,1b4f504a-d20b-430c-bc50-d4c12debe954,,,0,2198527147,19,boolean,0,0,262965,131406,0,0,1018.06,674.88,0,8664906081.0,20.0
puzzles/19x19\1daa8236-74e1-4187-b633-ad43ffb8bd80.singles,1daa8236-74e1-4187-b633-ad43ffb8bd80,,107,0,2602235952,19,boolean,0,0,262961,131406,0,0,1018.06,688.73,0,8692646067.0,38.56397460005246
puzzles/19x19\1e1e021d-8576-4795-9559-55af9ba15079.singles,1e1e021d-8576-4795-9559-55af9ba15079,,107,0,335180540,19,boolean,0,0,262970,131406,0,0,1018.06,688.73,0,8719701049.0,38.448932200088166
puzzles/19x19\1f2032de-d80a-4a35-b71c-842d628f3b64.singles,1f2032de-d80a-4a35-b71c-842d628f3b64,,105,0,2228283991,19,boolean,0,0,262953,131406,0,0,1018.06,688.73,0,8745091070.0,38.78493639989756
puzzles/19x19\231c31cc-306a-4b98-a0ab-eda0833f8036.singles,231c31cc-306a-4b98-a0ab-eda0833f8036,,109,0,2160151912,19,boolean,0,0,262968,131406,0,0,1018.06,688.73,0,8774761150.0,39.003109300043434
puzzles/19x19\23597219-e28f-4789-9cb6-cf54551c9f3f.singles,23597219-e28f-4789-9cb6-cf54551c9f3f,,107,0,186302814,19,boolean,0,0,262953,131406,0,0,1018.06,688.73,0,8803331107.0,39.48462230002042
puzzles/19x19\23672425-7973-4ad2-9e98-f450c1ebc3b8.singles,23672425-7973-4ad2-9e98-f450c1ebc3b8,,107,0,891513355,19,boolean,0,0,262985,131406,0,0,1018.06,688.73,0,8831205617.0,38.630695099942386
puzzles/19x19\23dd466f-1caf-4631-9b40-f2b219c8a647.singles,23dd466f-1caf-4631-9b40-f2b219c8a647,,107,0,1626650167,19,boolean,0,0,262961,131406,0,0,1018.06,688.73,0,8860859629.0,38.80286239995621
puzzles/19x19\243752a6-5686-4e99-91bd-353f4321e58d.singles,243752a6-5686-4e99-91bd-353f4321e58d,,105,0,4236211760,19,boolean,0,0,262976,131406,0,0,1018.06,688.73,0,8888710918.0,39.038885599933565
puzzles/19x19\2570b8a7-cfe5-4a88-8a12-48982d25632f.singles,2570b8a7-cfe5-4a88-8a12-48982d25632f,,106,0,1077164858,19,boolean,0,0,262967,131406,0,0,1018.06,688.73,0,8916264177.0,38.66871210001409
puzzles/19x19\25acbd68-ad0d-4af6-9590-bb8ed199844f.singles,25acbd68-ad0d-4af6-9590-bb8ed199844f,,107,0,3498913447,19,boolean,0,0,262953,131406,0,0,1018.06,688.73,0,8942587495.0,38.47195219993591
puzzles/19x19\2a1b756d-457d-4800-9575-bd856a2e8b4f.singles,2a1b756d-457d-4800-9575-bd856a2e8b4f,,104,0,2932003877,19,boolean,0,0,262957,131406,0,0,1018.06,688.73,0,8967496219.0,38.73524479998741
puzzles/19x19\2da8ee00-d512-4d36-b105-5b416306b3d1.singles,2da8ee00-d512-4d36-b105-5b416306b3d1,,,0,1676600380,19,boolean,0,0,262961,131406,0,0,1018.06,674.88,0,8996365507.0,20.0
puzzles/19x19\2dd4b619-97fb-4d8d-9373-88876f18d0ff.singles,2dd4b619-97fb-4d8d-9373-88876f18d0ff,,106,0,1906830869,19,boolean,0,0,262967,131406,0,0,1018.06,688.73,0,9025526093.0,38.92888989998028
puzzles/19x19\2de10671-1ecd-4943-8465-6cde4e5c8501.singles,2de10671-1ecd-4943-8465-6cde4e5c8501,,105,0,1640097123,19,boolean,0,0,262947,131406,0,0,1018.06,688.73,0,9055506657.0,39.40172700001858
puzzles/19x19\2e374572-7239-412d-99f1-ac3c1e6dd877.singles,2e374572-7239-412d-99f1-ac3c1e6dd877,,109,0,1726560203,19,boolean,0,0,262975,131406,0,0,1018.06,688.73,0,9082403607.0,38.92321619996801
puzzles/19x19\2eac842a-6a68-447f-80a4-2860bdc473a8.singles,2eac842a-6a68-447f-80a4-2860bdc473a8,,108,0,1961561161,19,boolean,0,0,262963,131406,0,0,1018.06,688.73,0,9108761902.0,38.929229700006545
puzzles/19x19\2eeb92d4-1937-4683-bf15-8aad1b026c08.singles,2eeb92d4-1937-4683-bf15-8aad1b026c08,,107,0,986757545,19,boolean,0,0,262969,131406,0,0,1018.06,688.73,0,9141700646.0,41.14753149996977
puzzles/19x19\33161b8b-1afe-42b6-ae7b-8c5a5240b61e.singles,33161b8b-1afe-42b6-ae7b-8c5a5240b61e,,105,0,2937970837,19,boolean,0,0,262973,131406,0,0,1018.06,688.73,0,9168153972.0,38.917420199955814
puzzles/19x19\3336dd0d-53df-43ca-ac5c-97b4797e810e.singles,3336dd0d-53df-43ca-ac5c-97b4797e810e,,106,0,1449206034,19,boolean,0,0,262961,131406,0,0,1018.06,688.73,0,9194331343.0,39.607457599951886
puzzles/19x19\3479d116-90eb-4f54-a76f-10031ed315b1.singles,3479d116-90eb-4f54-a76f-10031ed315b1,,108,0,2178773613,19,boolean,0,0,262972,131406,0,0,1018.06,688.73,0,9220027876.0,38.747720499988645
puzzles/19x19\38195fb6-de10-41fb-9eaa-ae31ff1b339a.singles,38195fb6-de10-41fb-9eaa-ae31ff1b339a,,109,0,2489271149,19,boolean,0,0,262961,131406,0,0,1018.06,688.73,0,9248322634.0,39.88891370000783
puzzles/19x19\390a2ed3-42cb-4084-a9d0-c699bdc227b7.singles,390a2ed3-42cb-4084-a9d0-c699bdc227b7,,105,0,1982412321,19,boolean,0,0,262969,131406,0,0,1018.06,688.73,0,9275738332.0,38.628065899945796
puzzles/19x19\3a017fdc-5810-4fc7-8cc7-75bfa955563c.singles,3a017fdc-5810-4fc7-8cc7-75bfa955563c,,107,0,2379003469,19,boolean,0,0,262957,131406,0,0,1018.9,688.73,0,9307952354.0,40.78064310003538
puzzles/19x19\3b5a6aae-d8ea-4801-a0e7-21330906fdeb.singles,3b5a6aae-d8ea-4801-a0e7-21330906fdeb,,102,0,850775468,19,boolean,0,0,262968,131406,0,0,1018.9,688.73,0,9334654450.0,38.546304899966344
puzzles/19x19\3b77a251-a5d5-406e-b4ec-5544e255dce1.singles,3b77a251-a5d5-406e-b4ec-5544e255dce1,,107,0,3368609749,19,boolean,0,0,262971,131406,0,0,1018.9,688.73,0,9363797337.0,39.1752505999757
puzzles/19x19\3b7dca35-5e6a-443a-9b86-7afe470a31a9.singles,3b7dca35-5e6a-443a-9b86-7afe470a31a9,,103,0,3969477156,19,boolean,0,0,262972,131406,0,0,1018.9,688.73,0,9391845239.0,39.4978813000489
puzzles/19x19\3cf20638-147a-44cf-a678-c9d83c7f4fb2.singles,3cf20638-147a-44cf-a678-c9d83c7f4fb2,,,0,2731025166,19,boolean,0,0,262958,131406,0,0,1018.9,674.88,0,9419610831.0,20.0
puzzles/19x19\402acb65-eec0-4d49-8c13-a656d56c6b86.singles,402acb65-eec0-4d49-8c13-a656d56c6b86,,109,0,627703165,19,boolean,0,0,262979,131406,0,0,1018.9,688.73,0,9449780870.0,39.76728080003522
puzzles/19x19\42c872aa-86e0-4489-b331-b50da58827dc.singles,42c872aa-86e0-4489-b331-b50da58827dc,,107,0,1030209765,19,boolean,0,0,262976,131406,0,0,1018.9,688.73,0,9477334661.0,39.02763160003815
puzzles/19x19\42c8a8d9-b735-4510-8efb-a0f5c4e3666c.singles,42c8a8d9-b735-4510-8efb-a0f5c4e3666c,,105,0,2928035569,19,boolean,0,0,262959,131406,0,0,1018.9,688.73,0,9505102484.0,39.40323980001267
puzzles/19x19\4515d997-0599-4067-b823-25bf7c2615ad.singles,4515d997-0599-4067-b823-25bf7c2615ad,,106,0,301679259,19,boolean,0,0,262966,131406,0,0,1018.9,688.73,0,9532126178.0,38.03078269993421
puzzles/19x19\4bfe4848-84f3-466e-b1c9-7f97cda65b17.singles,4bfe4848-84f3-466e-b1c9-7f97cda65b17,,107,0,137509077,19,boolean,0,0,262969,131406,0,0,1018.9,688.73,0,9560729779.0,38.93222059996333
puzzles/19x19\4f6fc3d1-ffe5-4e61-b1b5-d7686e4ab16e.singles,4f6fc3d1-ffe5-4e61-b1b5-d7686e4ab16e,,106,0,2345792016,19,boolean,0,0,262972,131406,0,0,1018.9,688.73,0,9588548247.0,38.88721559999976
puzzles/19x19\57c46ffd-696f-4f46-bd84-3c35ededb462.singles,57c46ffd-696f-4f46-bd84-3c35ededb462,,108,0,1658694730,19,boolean,0,0,262969,131406,0,0,1018.9,688.73,0,9618832922.0,39.61406519997399
puzzles/19x19\5886433f-170d-4260-b8fa-d3f0db5b1d60.singles,5886433f-170d-4260-b8fa-d3f0db5b1d60,,105,0,21482189,19,boolean,0,0,262975,131406,0,0,1018.9,688.73,0,9646655323.0,39.223556700046174
puzzles/19x19\59b330c6-1c40-48a7-a4b8-c0c086af5ae8.singles,59b330c6-1c40-48a7-a4b8-c0c086af5ae8,,107,0,3782515987,19,boolean,0,0,262960,131406,0,0,1018.9,688.73,0,9674616928.0,38.95173780003097
puzzles/19x19\5d2fe239-dcc9-4d32-bc23-c58509511248.singles,5d2fe239-dcc9-4d32-bc23-c58509511248,,110,0,3484214412,19,boolean,0,0,262987,131406,0,0,1018.9,688.73,0,9702610295.0,38.80022169998847
puzzles/19x19\5f19fbee-025f-4354-ada2-c16ff5adf190.singles,5f19fbee-025f-4354-ada2-c16ff5adf190,,104,0,1209130360,19,boolean,0,0,262951,131406,0,0,1018.9,688.73,0,9728487944.0,38.372632100014016
puzzles/19x19\62156ad2-252a-4876-bbbf-3c425bf2ba96.singles,62156ad2-252a-4876-bbbf-3c425bf2ba96,,107,0,1229920875,19,boolean,0,0,262974,131406,0,0,1018.9,688.73,0,9755187066.0,38.58748900005594
puzzles/19x19\62fbed0b-238c-4ed6-8bc9-70c3b52423a3.singles,62fbed0b-238c-4ed6-8bc9-70c3b52423a3,,106,0,634752786,19,boolean,0,0,262965,131406,0,0,1018.9,688.73,0,9780948310.0,38.52122550003696
puzzles/19x19\6891318b-d44c-42d5-82f1-8c9f1011f184.singles,6891318b-d44c-42d5-82f1-8c9f1011f184,,105,0,186619557,19,boolean,0,0,262949,131406,0,0,1018.9,688.73,0,9807437679.0,38.25914169999305
puzzles/19x19\68cf2ff2-141d-4b17-868e-e9059b830b9b.singles,68cf2ff2-141d-4b17-868e-e9059b830b9b,,106,0,1650753659,19,boolean,0,0,262957,131406,0,0,1018.9,688.73,0,9837254359.0,40.25044119998347
puzzles/19x19\6b9fe2f8-a8de-45f6-a599-abf87b3646cf.singles,6b9fe2f8-a8de-45f6-a599-abf87b3646cf,,107,0,3345080092,19,boolean,0,0,262963,131406,0,0,1018.9,688.73,0,9863423831.0,38.16457239992451
puzzles/19x19\6c5236a4-c20d-4902-9a3f-c90169bfd2be.singles,6c5236a4-c20d-4902-9a3f-c90169bfd2be,,109,0,3313860974,19,boolean,0,0,262973,131406,0,0,1018.9,688.73,0,9890895745.0,38.85942110000178
puzzles/19x19\6da75c37-53ff-441b-b2ad-92499e9e66f4.singles,6da75c37-53ff-441b-b2ad-92499e9e66f4,,105,0,1213092174,19,boolean,0,0,262966,131406,0,0,1018.9,688.73,0,9919609679.0,39.95952649996616
puzzles/19x19\6dd4a650-a63d-47a3-9b7d-a37f072aa45b.singles,6dd4a650-a63d-47a3-9b7d-a37f072aa45b,,106,0,2422290452,19,boolean,0,0,262982,131406,0,0,1018.9,688.73,0,9951067757.0,38.96634130005259
puzzles/19x19\72c8ae03-455d-4e74-8142-0d10306091a9.singles,72c8ae03-455d-4e74-8142-0d10306091a9,,105,0,2522314273,19,boolean,0,0,262970,131406,0,0,1018.9,688.73,0,9977765773.0,39.04884369997308
puzzles/19x19\7405194a-3d70-41d9-84db-b8823f437cce.singles,7405194a-3d70-41d9-84db-b8823f437cce,,105,0,3670886611,19,boolean,0,0,262968,131406,0,0,1018.9,688.73,0,10008456937.0,40.03656909998972
puzzles/19x19\74794993-2f51-4522-a8ec-ee4409985569.singles,74794993-2f51-4522-a8ec-ee4409985569,,105,0,1253864667,19,boolean,0,0,262954,131406,0,0,1018.9,688.73,0,10034647621.0,38.611272700014524
puzzles/19x19\7525f144-c50f-49e6-bb27-b9103f8cdf80.singles,7525f144-c50f-49e6-bb27-b9103f8cdf80,,106,0,790751748,19,boolean,0,0,262977,131406,0,0,1018.9,688.73,0,10063754939.0,39.498017300036736
puzzles/19x19\75ff081b-fd46-429b-8262-5dacb294a366.singles,75ff081b-fd46-429b-8262-5dacb294a366,,109,0,2707751805,19,boolean,0,0,262982,131406,0,0,1018.9,688.73,0,10091324404.0,39.01627860008739
puzzles/19x19\7c408791-6d6d-45ff-88d0-a62ff157377b.singles,7c408791-6d6d-45ff-88d0-a62ff157377b,,107,0,4115677610,19,boolean,0,0,262978,131406,0,0,1018.9,688.73,0,10120034422.0,39.398352599935606
puzzles/19x19\7ca42585-b41b-481b-91f3-3843ee28f75b.singles,7ca42585-b41b-481b-91f3-3843ee28f75b,,109,0,915661558,19,boolean,0,0,262957,131406,0,0,1018.9,688.73,0,10152616097.0,40.98183110007085
puzzles/19x19\7e4c1aa9-fb23-4107-926a-5562a145a263.singles,7e4c1aa9-fb23-4107-926a-5562a145a263,,106,0,3569078006,19,boolean,0,0,262962,131406,0,0,1018.9,688.73,0,10177889661.0,38.893114599981345
puzzles/19x19\7f849177-425c-4cd5-b15b-5580c2d87297.singles,7f849177-425c-4cd5-b15b-5580c2d87297,,107,0,2277785751,19,boolean,0,0,262957,131406,0,0,1018.9,688.73,0,10204491839.0,38.37912309996318
puzzles/19x19\80258fbb-8f07-4636-9677-5e89c15ce80d.singles,80258fbb-8f07-4636-9677-5e89c15ce80d,,107,0,3419370072,19,boolean,0,0,262961,131406,0,0,1018.9,688.73,0,10232004049.0,39.39948370005004
puzzles/19x19\84542c86-911f-4eed-8edf-9557da169190.singles,84542c86-911f-4eed-8edf-9557da169190,,106,0,541704882,19,boolean,0,0,262979,131406,0,0,1018.9,688.73,0,10258786990.0,38.61091080005281
puzzles/19x19\84d966ce-b6d7-4582-b929-0263ed5494c3.singles,84d966ce-b6d7-4582-b929-0263ed5494c3,,107,0,2246025698,19,boolean,0,0,262959,131406,0,0,1018.9,688.73,0,10284633337.0,38.87190919998102
puzzles/19x19\853cc241-113a-4b9c-91a4-4b5638b31bcf.singles,853cc241-113a-4b9c-91a4-4b5638b31bcf,,108,0,2530111679,19,boolean,0,0,262967,131406,0,0,1018.9,688.73,0,10311607572.0,39.20911900000647
puzzles/19x19\8581b9aa-a5d8-4a72-b35c-9b73da38d1d4.singles,8581b9aa-a5d8-4a72-b35c-9b73da38d1d4,,107,0,2129223701,19,boolean,0,0,262962,131406,0,0,1018.9,688.73,0,10338029914.0,38.61778040009085
puzzles/19x19\85882ad5-5253-4cd8-b48c-3ebd46d6dbd5.singles,85882ad5-5253-4cd8-b48c-3ebd46d6dbd5,,109,0,1001442432,19,boolean,0,0,262970,131406,0,0,1018.9,688.73,0,10366105757.0,40.459136400022544
puzzles/19x19\858e73c1-b054-46f7-8f87-ca40cf6a27c5.singles,858e73c1-b054-46f7-8f87-ca40cf6a27c5,,109,0,940507626,19,boolean,0,0,262975,131406,0,0,1018.9,688.73,0,10391213592.0,38.553525600000285
puzzles/19x19\8628fddc-c887-4081-9b0c-f7d6dfdbb962.singles,8628fddc-c887-4081-9b0c-f7d6dfdbb962,,106,0,2741424789,19,boolean,0,0,262965,131406,0,0,1018.9,688.73,0,10418558611.0,38.44203540007584
puzzles/19x19\8edbda6f-a63f-4d9b-950c-ceb777d003ce.singles,8edbda6f-a63f-4d9b-950c-ceb777d003ce,,108,0,3666022257,19,boolean,0,0,262961,131406,0,0,1018.9,688.73,0,10444951840.0,38.31767829996534
puzzles/19x19\90d00ff3-af05-44f3-940b-cb1676956f2f.singles,90d00ff3-af05-44f3-940b-cb1676956f2f,,106,0,1128958313,19,boolean,0,0,262960,131406,0,0,1018.9,688.73,0,10474185289.0,39.189314499963075
puzzles/19x19\90d24462-eca8-43bf-9cc4-97c48a344eb9.singles,90d24462-eca8-43bf-9cc4-97c48a344eb9,,108,0,465420571,19,boolean,0,0,262969,131406,0,0,1018.9,688.73,0,10499339438.0,38.47398019989487
puzzles/19x19\9551d56a-86d6-455d-a3dd-16e0058c19c6.singles,9551d56a-86d6-455d-a3dd-16e0058c19c6,,108,0,2109270343,19,boolean,0,0,262964,131406,0,0,1018.9,688.73,0,10528527452.0,39.83776420005597
puzzles/19x19\9ab00dfe-b07f-4e99-a411-b2351e6c5ebe.singles,9ab00dfe-b07f-4e99-a411-b2351e6c5ebe,,106,0,1392251713,19,boolean,0,0,262970,131406,0,0,1018.9,688.73,0,10557299020.0,39.38429770001676
puzzles/19x19\9b546210-1535-4373-820b-b190b04b8d70.singles,9b546210-1535-4373-820b-b190b04b8d70,,108,0,2589009865,19,boolean,0,0,262964,131406,0,0,1018.9,688.73,0,10582873021.0,38.31768490001559
puzzles/19x19\9d09dc86-4901-43e3-a43b-fd7336eb3786.singles,9d09dc86-4901-43e3-a43b-fd7336eb3786,,108,0,2105275682,19,boolean,0,0,262950,131406,0,0,1018.9,688.73,0,10609841550.0,38.6997141999891
puzzles/19x19\9dea4698-fe9b-4ec5-b16c-bbe19663185e.singles,9dea4698-fe9b-4ec5-b16c-bbe19663185e,,109,0,2689703205,19,boolean,0,0,262974,131406,0,0,1018.9,688.73,0,10636787691.0,39.17761889996473
